"Gene","mean_Control","mean_GHR-KO","sd_Control","sd_GHR-KO","Cohens.d_genotype","mean_Female","mean_Male","sd_Female","sd_Male","Cohens.d_sex","anova_p_val_genotype","anova_p_val_sex","anova_p_val_genotype:sex","adjusted_p_val_genotype","adjusted_p_val_sex","adjusted_p_val_genotype:sex","4721","4945","4715","4718","4524","4722","4716","4717","THSD_pair"
"TOMM40",26.961763385,26.702926635,0.149333850405782,0.222921638579244,-1.36424008466617,26.8598332425,26.8048567775,0.105560846614552,0.321715605958122,-0.229623376816458,0.0784812460066186,0.643832624848235,0.0971423906522947,0.418597948602082,0.879136198842918,0.45841159175057,26.83424568,26.86419678,26.37911415,26.73414993,26.74291039,26.99798012,27.0305481,27.07561493,NA
"TOMM70",28.8632359475,28.6726269725,0.108513067149545,0.145180819631468,-1.48721501270809,28.7861461625,28.7497167575,0.0503428562277125,0.231634639376685,-0.21734086353355,0.0850955765817781,0.685919160137133,0.16715779964509,0.433718050473606,0.89582984315031,0.563356810386896,28.74473953,28.77806282,28.45904541,28.70866013,28.76293945,28.85884285,29.01499557,28.81616592,NA
"TOP2B",25.875098705,25.5577855125,0.270230185035199,0.230982961829994,-1.2623165555463,25.586170675,25.8467135425,0.308737837573942,0.230061904922044,0.956974685691755,0.139139856568849,0.204796910767054,0.76300018446304,0.528191106004076,0.602614255106016,0.923923491598183,25.21741486,25.69319916,25.61093521,25.70959282,25.94536591,25.48870277,26.11937523,25.94695091,NA
"TOR1A",24.69046259,25.3656659125,1.0132581859011,0.127143024037758,0.935054843389469,24.7761425975,25.279985905,1.06226125582858,0.221704359506522,0.656629638918621,0.286382869833005,0.410939316233324,0.589799227506429,0.670895790070986,0.744442603980764,0.847836389540491,25.32037735,25.2286129,25.38254929,25.53112411,23.18518639,25.37039375,25.02791405,25.17835617,NA
"TOR1AIP1",28.143887045,27.66386366,0.116137575696283,0.178746567511997,-3.18468505641588,27.9896426225,27.8181080825,0.258372164862705,0.335679903279877,-0.572677830204396,0.00585751376693678,0.128101476586021,0.41530028890268,0.137263338446349,0.516369059301908,0.748634615187685,27.70114136,27.87946892,27.44797707,27.62686729,28.07622719,28.30173302,28.157547,28.04004097,NA
"TOR1AIP2",25.53881502,25.5971307775,0.906053758889769,0.560527528501405,0.0774068092242141,25.2482213975,25.8877244,0.929763117347795,0.0170145448584306,0.972551401946073,0.923127948959985,0.322975304334246,0.911151593373614,0.9766240329168,0.696232665762271,0.974529859735671,24.75676155,25.865448,25.90235329,25.86396027,24.19463921,26.17603683,25.88739204,25.897192,NA
"TP53BP1",26.80292225,27.063396455,0.304467237299763,0.127387272156355,1.11611853803939,26.8865451825,26.9797735225,0.219743187799644,0.316350447825702,0.342292745795866,0.254109576513767,0.658748347574823,0.85697511801715,0.647673073930055,0.885818719432725,0.957981492491388,27.03538132,27.03580093,26.94022179,27.24218178,26.90483475,26.57016373,27.18848419,26.54820633,NA
"TP53I11",25.8834190375,25.4995813375,1.59813635164959,1.75095237667324,-0.22898094106252,26.696389675,24.6866107,0.218659009167958,1.72553629227091,-1.63410510715129,0.721864756751937,0.116071451620597,0.586209984798411,0.910894864684432,0.493138722685524,0.846619422028849,26.89481163,26.70806694,23.10211182,25.29333496,26.79364777,26.38903236,23.50581932,26.8451767,NA
"TPD52",29.5815739625,29.546548845,0.180599245043683,0.0941881047593923,-0.243184582134856,29.643927575,29.4841952325,0.104729740241544,0.119697088412184,-1.42031413477702,0.660665079297782,0.0970477648910335,0.175378726762781,0.886009002316631,0.458228405704586,0.574405554626723,29.51209068,29.61903191,29.42892075,29.62615204,29.75849915,29.68608856,29.35136032,29.53034782,NA
"TPD52L1",26.011024475,27.68806696,1.13585443257526,0.24135124225326,2.04242990232853,27.2186818125,26.4804096225,0.75018966580929,1.51566760629193,-0.617370676977881,0.0426376152111919,0.266051727802328,0.509607942224147,0.329121255247901,0.658592323480529,0.807772881676075,27.66485596,28.03622055,27.51540375,27.53578758,26.48093033,26.69272041,24.31230736,26.5581398,NA
"TPD52L2",28.08125925,28.5287885675,0.151295386684863,0.081518569301346,3.68267846290117,28.33784628,28.2722015375,0.208018906133614,0.341924764239324,-0.231955579908209,0.0030527814834982,0.400691387333396,0.110038782654573,0.108899495173263,0.74134796005127,0.482654083534561,28.57112694,28.40904427,28.54738235,28.58760071,28.29508972,28.07612419,28.0008297,27.95299339,NA
"TPI1",33.1502981175,33.201441765,0.0953393450227878,0.0778441814566178,0.587638590528154,33.11979103,33.2319488525,0.0743091300810323,0.0546350696628779,1.71973089960209,0.358023235769954,0.0851945770084482,0.69619056413433,0.71712412929844,0.433751974832401,0.899585754390296,33.14294052,33.12709427,33.25363922,33.28209305,33.01649475,33.19263458,33.23720169,33.15486145,NA
"TPM1",26.459305285,27.42347407125,2.12512722230619,1.50424615242245,0.523706230501415,26.79938483,27.08339452625,2.03479298535168,1.76738781002022,0.149024950756502,0.349607445194482,0.779228546625562,0.934144117350875,0.713116596885594,0.932277332067766,0.981226895580362,28.70266151,28.84397888,28.82040405,28.71852493,28.25741386,28.43475914,28.55171585,28.33892059,NA
"TPM1",26.459305285,27.42347407125,2.12512722230619,1.50424615242245,0.523706230501415,26.79938483,27.08339452625,2.03479298535168,1.76738781002022,0.149024950756502,0.349607445194482,0.779228546625562,0.934144117350875,0.713116596885594,0.932277332067766,0.981226895580362,26.62156677,25.12484741,26.22705269,26.32875633,24.4066925,24.00315857,24.10536194,25.57641983,NA
"TPM3",31.9098339075,32.0619812,0.143351841156936,0.0552738556992707,1.40048250686076,32.03565979,31.9361553175,0.0740884190975262,0.164157327040134,-0.78133831411077,0.111390496678702,0.25373233332069,0.492439163120312,0.485147251251259,0.647673073930055,0.798463263898279,32.02749252,32.13959122,32.06303787,32.01780319,32.01028824,31.96526718,31.96667671,31.6971035,NA
"TPM4",29.4297366125,29.96625948,0.159631566434669,0.0539775167960972,4.50273210883992,29.710514545,29.6854815475,0.309108088759567,0.352611338978662,-0.0754974798175632,0.00632587420284708,0.818770507539105,0.932297783992784,0.140849350145946,0.945876073672963,0.980040597153341,29.90899086,30.03930855,29.95795441,29.9587841,29.43857002,29.45518875,29.60641479,29.21877289,NA
"TPMT",25.456491945,24.9603099825,0.265998573985586,0.0832203344447567,-2.51767079823003,25.103964805,25.3128371225,0.286822400894023,0.361192062068374,0.640449342878954,0.0187340520782764,0.182852324371187,0.598177038102194,0.228227450466954,0.580731290168962,0.853306403727782,24.92524338,24.86069679,25.04430962,25.01099014,25.49750137,25.13241768,25.77898979,25.41705894,NA
"TPP1",30.705077175,30.343153955,0.192494576958549,0.171007995059805,-1.98784066290549,30.6205821075,30.4276490225,0.290098463414648,0.211307688728195,-0.760239079888569,0.029380648452339,0.15147919173012,0.328601666517975,0.276339638536261,0.54376466660452,0.6997272520174,30.46596909,30.29208565,30.12361526,30.49094582,30.90662766,30.81764603,30.61333466,30.48270035,NA
"TPP2",26.9175553325,27.06627798,0.131449651879635,0.116285131918244,1.19841706640769,26.93591261,27.0479207025,0.168855781680214,0.093116646955837,0.821471070621832,0.10513331682375,0.19102197429195,0.180152703486723,0.47372294202968,0.589050591557204,0.57730986299924,26.97956467,27.15653419,27.17607498,26.95293808,26.79946518,26.8080864,27.03422737,27.02844238,NA
"TPPP",27.2628579125,27.105946065,0.145859292328127,0.10174946979207,-1.24777315900623,27.16240263,27.2064013475,0.207348558748834,0.0613032634451299,0.2877777225753,0.17594289462274,0.669137674690606,0.377605288716848,0.574617750861093,0.889659202457163,0.728676151740079,27.11257172,26.96057892,27.18669128,27.16394234,27.12376213,27.45269775,27.17769241,27.29727936,NA
"TPPP3",28.4701433175,28.205917835,0.278772780424632,0.098343302568364,-1.26406553854668,28.38928461,28.2867765425,0.342856938994831,0.0968138529103294,-0.406912945161814,0.0742843908986251,0.404351882259174,0.0711877765325481,0.411103475125029,0.742718573345256,0.403119195247415,28.09858513,28.14719963,28.27754974,28.30033684,28.4718132,28.83954048,28.40259361,28.16662598,NA
"TPR",28.5677576075,28.6026663775,0.0915050760584626,0.0636601004274051,0.442881548088565,28.6103153225,28.5601086625,0.0873487938884451,0.0626731033232313,-0.66045017940336,0.61162243799452,0.473233454617525,0.990867600504942,0.862299422797563,0.783569246998286,0.997146386317747,28.65931892,28.59544754,28.63989449,28.51600456,28.49403954,28.69245529,28.57992554,28.50461006,NA
"TPT1",28.78707838,29.4085917475,0.109770314773386,0.0419251909008231,7.48017877495325,29.074492455,29.1211776725,0.403148150310922,0.327635544729983,0.127090848334034,0.000470074224200493,0.475518120301547,0.324398502970844,0.0501270059079253,0.784977741414557,0.696801551466562,29.38333702,29.45379639,29.36402702,29.43320656,28.65440941,28.806427,28.9203949,28.76708221,NA
"TRA2A",25.6837882975,25.572082995,0.360141970028002,0.153129014637171,-0.403672575882503,25.70903921,25.5468320825,0.364608094464125,0.104831385633554,-0.604660024301637,0.644711573096952,0.509728363847885,0.850144868203284,0.879356599119448,0.807772881676075,0.956369298920012,25.49041748,25.77074623,25.42040443,25.60676384,25.37828827,26.19670486,25.65485382,25.50530624,NA
"TRA2B",28.6688933375,28.6095380775,0.105150104972806,0.0701561552262248,-0.664059735270848,28.6427979475,28.6356334675,0.0928115166133287,0.0983815590097219,-0.0749131895513619,0.482875491514098,0.930184110087928,0.830607045713262,0.790452340669423,0.979072135358541,0.949876664672925,28.58204651,28.66173363,28.52309036,28.67128181,28.5614357,28.76597595,28.75200272,28.59615898,NA
"TRAP1",26.80021763,26.8963303575,0.196261858400188,0.119940925411817,0.590948204628289,26.8050813675,26.89146662,0.202939011982288,0.113594878518612,0.525295870572308,0.101256071011864,0.129323789910087,0.0050964437376643,0.467086291617088,0.51930771053198,0.129754610773324,27.00635147,26.95227051,26.72923088,26.89746857,26.61259651,26.64910698,26.9609108,26.97825623,NA
"TRAPPC3",26.876405715,26.9770045275,0.16922710532084,0.166019235447312,0.600121135856348,26.8193321225,27.03407812,0.122542142532769,0.131097195901944,1.69235536618202,0.361191359934424,0.0927734446060973,0.956809300923638,0.718418504840066,0.44813922027076,0.988221530803018,26.73737717,26.99625778,27.06968689,27.10469627,26.80734825,26.73634529,26.8401413,27.12178802,NA
"TRAPPC6B",25.7385978675,25.8851027475,0.153905564284122,0.231598427664531,0.745088420804256,25.6904754625,25.9332251525,0.175321732176355,0.147007561778722,1.50044390869336,0.264882812038903,0.0983771406301935,0.534388437862504,0.657921114212817,0.460974744249389,0.82008097617057,25.55865097,25.89201164,26.00461769,26.08513069,25.7816925,25.52954674,25.89816093,25.7449913,NA
"TRAPPC8",24.8844985975,28.2849736225,2.24462945670995,0.255386179467604,2.12871232677461,26.0903644575,27.0791077625,2.4109311218316,2.51953818639207,0.400977453030807,0.0513998945732004,0.468803066338814,0.577930282226316,0.360380827461437,0.779850481707455,0.84422443468427,28.10284615,28.22637367,28.66037369,28.15030098,23.68433571,24.3479023,28.18994522,23.31581116,NA
"TRIM2",25.9760737425,25.5249214175,0.154485203330465,0.844628779406999,-0.74306506691873,25.503109935,25.997885225,0.832804916062155,0.127239852269377,0.830556292586983,0.315949465219408,0.277456885280486,0.28116960129363,0.689779595564095,0.666139907905869,0.667079171081729,24.26787186,25.79686928,26.03810501,25.99683952,25.86116982,26.08652878,26.13025856,25.82633781,NA
"TRIM25",26.8369569775,27.965824125,0.657646216777723,0.25158715183073,2.26728919239318,27.461189745,27.3415913575,0.707544357742166,0.913893027024334,-0.146341140515029,0.0489629507818073,0.781729886456798,0.527521080948895,0.351486810234102,0.933330391726507,0.816181570693684,27.62414932,28.14816856,28.162117,27.92886162,27.6028614,26.4695797,26.13944244,27.13594437,NA
"TRIM28",29.729994775,29.7002000825,0.0883386378325319,0.0789832640821089,-0.355580817497022,29.7106614125,29.719533445,0.075297300569396,0.0944019489194607,0.103905452911004,0.649683908165825,0.891013904242493,0.264708515989164,0.880975023482333,0.969338484404056,0.657921114212817,29.64120293,29.67155075,29.8167305,29.67131615,29.7161541,29.81373787,29.77799988,29.61208725,NA
"TRIO",24.481357575,24.800812245,0.963483593225326,1.49387048126694,0.254146514449456,24.0825648325,25.1996049875,1.16845918329823,1.0153002043974,1.02053633249562,0.739383407351519,0.280413466481225,0.584753414971454,0.916241989069228,0.667079171081729,0.846318761183208,22.56638336,25.38653374,25.63175774,25.61857414,23.99601555,24.38132668,23.68592453,25.86216354,NA
"TRIP11",25.1809763925,26.3876266475,0.545464071910042,0.263872352723357,2.81623518480414,25.588848115,25.979754925,0.986267864229326,0.51306254471532,0.497263371260582,0.00596169263624316,0.159241000907153,0.124257878269881,0.138672686221509,0.554088973993932,0.508689262377306,26.46766853,26.35598755,26.6798954,26.04695511,25.08426476,24.44747162,25.61313057,25.57903862,NA
"TRMT112",26.8227252925,27.05902958,0.0441647385997094,0.10704991103706,2.8858174088989,26.945567605,26.9361872675,0.110854465447055,0.195676549741105,-0.058986486772349,0.0203908366345938,0.889610431450577,0.379162382451602,0.2364818638512,0.96929289445869,0.729118629587503,27.09022903,26.97454071,27.19713593,26.97421265,26.86230659,26.85519409,26.76888084,26.80451965,NA
"TRNT1",26.070982935,26.764279845,0.636257049862786,0.337694003250911,1.36115960578075,26.5647487675,26.2705140125,0.319529114799177,0.824309262981923,-0.470674821709082,0.0902704295568168,0.398798296457046,0.152378296872164,0.444904259958597,0.74084452764905,0.544821973841019,26.27476311,26.99776459,26.97945595,26.80513573,26.38261414,26.60385323,25.16046333,26.13700104,NA
"TSFM",25.3896679875,25.736745835,0.169099407514759,0.121651472071108,2.35628924393299,25.5850873,25.5413265225,0.160635646456479,0.310840629720394,-0.176873885046337,0.0410866632153814,0.726940014368921,0.471641313054511,0.32302977681017,0.912150887250674,0.782194874063945,25.77419472,25.65031433,25.89224243,25.63023186,25.40765953,25.50818062,25.14520836,25.49762344,NA
"TSG101",24.8079576475,24.301968095,0.260451830845908,0.301451834856456,-1.79620805196767,24.39817953,24.7117462125,0.315045599083727,0.405695547593695,0.863321276949041,0.0529772194950734,0.167129691635612,0.853887557996752,0.363908431387382,0.563356810386896,0.957776392417235,24.09278488,24.23411369,24.13562393,24.74534988,24.81645966,24.44935989,24.90067291,25.06533813,NA
"TSN",28.4583830825,28.630418775,0.106396860165918,0.0948745913816012,1.70669490246565,28.5354752525,28.553326605,0.0768015708034821,0.184231931190985,0.126481521571077,0.0615934208140035,0.802461762036157,0.171835562330625,0.383008720716225,0.940052952744896,0.569157645137862,28.57452202,28.55746078,28.76645088,28.62324142,28.42181778,28.58810043,28.48749924,28.33611488,NA
"TSNAX",28.1850762375,29.5087671275,1.80131038498104,0.117854440527649,1.03701602268066,28.395555975,29.29828739,1.96541894679706,0.143385885606457,0.647837001214322,0.194372770835744,0.348057309284479,0.269774715640819,0.593306625030592,0.712870682597869,0.660723162335894,29.66188622,29.54074669,29.41029739,29.42213821,25.49187851,28.88771248,29.23502922,29.12568474,NA
"TSPAN13",25.785886765,27.63696909,1.7375859424813,0.436867499993916,1.46111461207766,26.13969517,27.283160685,2.14615868458536,0.129315946144173,0.752123725239912,0.00107083465264962,0.00640758801316373,0.0011400539247289,0.0654614180136293,0.141813221498888,0.0654614180136293,28.16451645,27.78693581,27.15286636,27.44355774,24.66606522,23.9412632,27.32731628,27.20890236,NA
"TSPAN6",28.5835304275,28.0367951375,0.180395230211504,0.117178794423078,-3.59440348539205,28.28653717,28.333788395,0.219828539269067,0.442425046359936,0.135261984656152,0.00522206647284844,0.657608138192136,0.165246121975555,0.129754610773324,0.884866686551624,0.561604266366424,28.07229614,28.12163925,27.86372375,28.08952141,28.47386551,28.47834778,28.85135651,28.53055191,NA
"TSPAN7",28.79671335,27.5457248675,0.38964854557166,0.36578686131186,-3.31031580265841,28.153104305,28.1893339125,0.619377360702496,0.971821709273741,0.0444599365559233,0.00861466089706333,0.896044649464953,0.203789781674216,0.159323923819575,0.970764298292219,0.601221996307514,27.99776459,27.45246315,27.11733627,27.61533546,28.21400833,28.94818115,29.0142765,29.01038742,NA
"TST",28.83112955,28.4782862675,0.214380372252367,0.241632819230992,-1.54475736210372,28.69452238,28.6148934375,0.343587583402818,0.255077788558307,-0.263160975953803,0.136648750556204,0.696464089716126,0.704447711322591,0.525946777359254,0.899585754390296,0.902717142811533,28.69301987,28.26579666,28.68197441,28.27235413,29.10686874,28.71240425,28.61953926,28.88570595,NA
"TSTD1",24.49050617,26.62076664,0.335264364287055,0.126616610204765,8.40635584121176,25.529623985,25.581648825,1.30535557353713,1.20333543839107,0.0414414324014211,0.000574510518835294,0.82007818596364,0.728838352783107,0.0542219065535241,0.946135602136523,0.9132662322644,26.49300194,26.77618027,26.66709137,26.54679298,24.73121452,24.11809921,24.81316948,24.29954147,NA
"TTC37",24.4089345925,24.36993456,0.405139439091559,0.224374330241182,-0.119092589549658,24.506452085,24.2724170675,0.333487369539464,0.260321061285421,-0.782334569646102,0.884330403722439,0.404959197585607,0.665956118766157,0.968452438916482,0.742718573345256,0.887998746260294,24.5120163,24.34482384,24.55981636,24.06308174,24.96874237,24.20022583,24.04124641,24.42552376,NA
"TTC38",26.5833644875,26.8362846375,0.171936670163791,0.100111256015909,1.79777751665677,26.6382236475,26.7814254775,0.225217485453566,0.133551956735384,0.77344813935737,0.0402475967272502,0.165474568157309,0.296258307407839,0.318374775267294,0.561731817944585,0.678130066198049,26.86914825,26.76167107,26.96333885,26.75098038,26.35902405,26.56305122,26.76900673,26.64237595,NA
"TTLL12",27.5008702275,27.6464610125,0.129532946429463,0.185704572536945,0.909365599624362,27.545909405,27.601421835,0.14386046972986,0.206508681615421,0.31193239560414,0.216887632660852,0.606327077173606,0.135961886422931,0.615905535418942,0.859543035204781,0.524862740676394,27.6552639,27.39697266,27.84481621,27.68879128,27.68224144,27.44915962,27.37964439,27.49243546,NA
"TTR",28.6937184325,28.2633376125,0.189723171517986,0.253643445540251,-1.92155474352328,28.49374628,28.463309765,0.414160893384177,0.227306282769773,-0.091109856820829,0.0614354812543791,0.864184359199975,0.307095514495879,0.383008720716225,0.960061936597347,0.684061282820776,28.39831734,27.9635601,28.1568718,28.53460121,28.68679047,28.92631721,28.6999855,28.46178055,NA
"TUBA1A",28.47366595375,28.17943429875,0.893433543429225,0.854024767905646,-0.336668244639365,28.332368375,28.3207318775,0.785817571898957,0.979522860947339,-0.0131046362842133,0.542679875835088,0.980637823868352,0.732898262750377,0.823710364897975,0.994567338411936,0.913780343229339,28.76173592,28.96925354,28.98839569,29.11525345,29.01403618,29.26237297,29.24181747,29.06038857,NA
"TUBA1A",28.47366595375,28.17943429875,0.893433543429225,0.854024767905646,-0.336668244639365,28.332368375,28.3207318775,0.785817571898957,0.979522860947339,-0.0131046362842133,0.542679875835088,0.980637823868352,0.732898262750377,0.823710364897975,0.994567338411936,0.913780343229339,27.09888649,27.58305168,27.29754066,27.62135696,27.78674889,28.18286133,26.69125748,28.54984474,NA
"TUBA1B",34.9188718825,34.86624813,0.040658155733073,0.0580284044805439,-1.05033649909292,34.8693342225,34.91578579,0.0640208407342132,0.0364607657878923,0.891647573906416,0.224301503366592,0.273669580879097,0.968739925210692,0.622675799380391,0.663049536826497,0.991814150012378,34.78244019,34.90513229,34.87202072,34.90539932,34.86203003,34.92773438,34.9586525,34.92707062,NA
"TUBA4A",28.2617115975,28.27322817,0.0659005697232275,0.192600125395446,0.0800092975438543,28.1850237875,28.34991598,0.134239388734033,0.0733458299266418,1.52443458353995,0.902069947921588,0.133866650320173,0.508026678258455,0.972899104436609,0.522867897972394,0.807148132367008,28.31773186,28.0000248,28.45281601,28.32234001,28.23187447,28.19046402,28.28100395,28.34350395,NA
"TUBB",31.545956135,31.664173125,0.147819397291241,0.0393024341386993,1.09302727288399,31.57287073,31.63725853,0.0885692733101208,0.148673191914245,0.526178349198572,0.245358335552699,0.499902238787586,0.77060254919024,0.63941636017587,0.80406987174094,0.927094143795027,31.61227989,31.67879677,31.66008377,31.70553207,31.49022865,31.51017761,31.76049805,31.42292023,NA
"TUBB4B",35.0600605025,35.02866459,0.0449172302073082,0.0244451925748682,-0.868244180007448,35.0475311275,35.041193965,0.0565867743391818,0.00658972241520896,-0.15731490521804,0.272861434820818,0.810294908488276,0.199650753924859,0.663049536826497,0.942850851677961,0.596337701155699,34.99399567,35.03173828,35.0508728,35.03805161,35.0369873,35.12740326,35.03956223,35.03628922,NA
"TUBB6",27.013748645,26.8274331075,0.130900049252114,0.218848657980202,-1.03325774784139,26.9515080425,26.88967371,0.258813367388722,0.136522997135943,-0.298847576979492,0.290371127066589,0.706867480098502,0.975119840675612,0.67282633129481,0.902874523205702,0.992744550898442,27.09958839,26.61203384,26.69511223,26.90299797,26.89642906,27.19798088,27.00731468,26.95326996,NA
"TUFM",29.8864507675,30.2110977175,0.13910349300436,0.0275728609916358,3.23757479162507,30.102200985,29.9953475,0.15408709483034,0.242938664881616,-0.5252766888396,0.00290156277116772,0.0994118733069071,0.13473814732048,0.106859813781981,0.464053946403078,0.522867897972394,30.24138641,30.19413376,30.18222237,30.22664833,30.07801056,29.89527321,29.81075287,29.76176643,NA
"TWF1",28.8388986575,29.295633795,0.11849041143659,0.070593940061816,4.68311061779856,29.0355954175,29.098937035,0.261730625685277,0.294817081878479,0.227222142184367,0.00347121603651482,0.439334986641367,0.519303186226619,0.114829925750251,0.764257469245104,0.812141014093998,29.20950699,29.26631165,29.35544014,29.3512764,28.9750061,28.69155693,28.87469864,28.81433296,NA
"TWF2",26.7223467825,26.5915174475,0.136417515244978,0.109745234502872,-1.05676468361163,26.6841969475,26.6296672825,0.163025502213837,0.116210990346511,-0.385186860005788,0.267613515093552,0.620186870261559,0.709617273193368,0.658922479622735,0.867226565347013,0.903292717848784,26.54459953,26.73363304,26.61175156,26.47608566,26.89319229,26.56536293,26.74624634,26.68458557,NA
"TXLNA",26.4467515925,26.9067420975,0.314307127714325,0.171865378715751,1.81595627609954,26.7425246225,26.6109690675,0.353853268199343,0.364194285069082,-0.3663877520539,0.0928568216466456,0.563703667255016,0.998790105696865,0.448234781035042,0.836762690290169,0.999170336113549,26.85899162,27.08638573,26.69019127,26.99139977,26.24979591,26.77492523,26.64691353,26.1153717,NA
"TXN",31.7470569625,31.8395862575,0.0740262470157838,0.157462781685665,0.752066746721927,31.77074194,31.81590128,0.0758975633373764,0.169888715650919,0.34322794930897,0.423743202553191,0.686415575989798,0.914910697069088,0.754340921072178,0.896193082278936,0.975120941541314,31.78394127,31.86189842,32.04364777,31.66885757,31.75950623,31.67762184,31.7054081,31.84569168,NA
"TXNDC12",28.3482151025,29.1196599025,0.178957547416453,0.12515548778905,4.99582893511442,28.6627297425,28.8051452625,0.451395110774809,0.47661523959032,0.306813296790811,0.00237100963020733,0.274399481565746,0.83956851144509,0.0973418003681621,0.66386698091371,0.952036603711592,28.93968964,29.13290787,29.21928024,29.18676186,28.4202919,28.15802956,28.25277519,28.56176376,NA
"TXNDC17",26.9741892825,27.1735401175,0.166398290489948,0.0797835821255113,1.52774262501326,27.02191496,27.12581444,0.200929411704179,0.113922275613327,0.636146939811273,0.109638804267748,0.345428301648508,0.635815249672745,0.482220458770288,0.71049894409717,0.875551165808566,27.16365433,27.12927628,27.11237335,27.28885651,26.72637367,27.06835556,27.07316399,27.02886391,NA
"TXNDC5",29.9749269475,30.7504734975,0.140110924142284,0.120273464735747,5.93972312254919,30.428679465,30.29672098,0.402366812295589,0.511439796439656,-0.286774901522314,0.000461694811911117,0.147953542708805,0.211588139766211,0.0501270059079253,0.538973619867791,0.612174142219999,30.61719322,30.9061985,30.76303482,30.71546745,30.08271217,30.10861397,29.84303474,29.86534691,NA
"TXNL1",29.6796922675,29.9082026475,0.180906581826902,0.0784766063598083,1.63879859846613,29.8284425725,29.7594523425,0.163333571434016,0.2093947026348,-0.367395752723409,0.118224562950891,0.581402135758389,0.85267725292212,0.496045086438293,0.84583503485332,0.957776392417235,29.90382957,30.00437164,29.91227913,29.81233025,29.62590981,29.77965927,29.86181831,29.45138168,NA
"TXNRD1",27.7080936425,27.87216997,0.0660234116391614,0.0760696717279378,2.30366974910173,27.7345848075,27.845678805,0.0867478342120244,0.111085293405706,1.11470486267292,0.00289577776534037,0.0117030053776424,0.514684147285509,0.106859813781981,0.181540116475244,0.811357779106966,27.79240799,27.8228054,27.92614746,27.94731903,27.68137169,27.64175415,27.7972393,27.71200943,NA
"U2AF1",27.4650774,27.5079650875,0.142157576435781,0.123956221929083,0.321574613576751,27.411007405,27.5620350825,0.104215666723986,0.10360025360814,1.45346915715411,0.635823989985089,0.145917663932435,0.58651936696461,0.875551165808566,0.536243519807569,0.846619422028849,27.50824165,27.40616608,27.68237686,27.43507576,27.46185875,27.26776314,27.59341812,27.53726959,NA
"U2AF2",28.32053089,28.3004465125,0.0530560108940054,0.105335383118521,-0.240825385966302,28.3738441475,28.247133255,0.0371143346088012,0.0458057204164165,-3.0395667725822,0.438778649775681,0.00561974412077701,0.0936364690788616,0.764257469245104,0.134923154899708,0.450145669008552,28.36327553,28.41554642,28.22292328,28.20004082,28.38825226,28.32830238,28.2610054,28.30456352,NA
"UAP1",24.416991235,24.1915249825,0.24385349403999,0.633187102056468,-0.469930246980922,23.9739880575,24.63452816,0.434098421490388,0.122325505228967,2.07125423069094,0.350301082513307,0.0363847257702203,0.276674361297178,0.713196674564037,0.301164297680725,0.665894802325869,23.33114433,24.12281609,24.77052116,24.54161835,24.28384781,24.158144,24.52123642,24.70473671,NA
"UAP1L1",26.4501614575,26.6512093525,0.0575427696911853,0.0733149010270617,3.05069288671233,26.5425257675,26.5588450425,0.125978120625251,0.139946596046518,0.122567076493747,0.0218581904070517,0.782025825387117,0.680612449307636,0.240271156551561,0.933330391726507,0.893783011691691,26.57053947,26.69112396,26.73156166,26.61161232,26.38658333,26.52185631,26.42715263,26.46505356,NA
"UBA1",31.9762392025,31.9304914475,0.0147912074794013,0.026222748579018,-2.14892804870549,31.94691801,31.95981264,0.0454216807932728,0.011299277799332,0.389602955380436,0.00453969573522911,0.180484035844483,0.0182621769408441,0.123674759202404,0.57730986299924,0.225151253545452,31.91758919,31.8998394,31.95431709,31.95022011,31.97527885,31.9949646,31.9587841,31.97592926,NA
"UBA2",27.5783452975,27.3940162675,0.0380380574989117,0.0923171638357274,-2.61080994411461,27.4572682375,27.5150933275,0.159909778864755,0.0694299312871866,0.46908781958262,0.00439245824216848,0.142919591604091,0.0519970021973583,0.123013961286098,0.533510236573102,0.360901142279632,27.29368782,27.34950638,27.50536728,27.42750359,27.6205883,27.56529045,27.59505463,27.53244781,NA
"UBA3",27.21867895,27.2216835025,0.227581764801722,0.0841485475012513,0.0175118250045359,27.2414603225,27.19890213,0.161271842791809,0.177944885186236,-0.2506178158699,0.983509181078092,0.770995678005087,0.470641863042518,0.995000786177911,0.92715161178234,0.781582409054001,27.25538826,27.12178802,27.191782,27.31777573,27.12415695,27.46450806,26.94993591,27.33611488,NA
"UBA5",27.783192635,28.5159592625,0.233973222799216,0.185839636505903,3.46819876631742,28.122864725,28.1762871725,0.453676866102583,0.489406908718016,0.113211889393676,0.0140552673147958,0.77638515189883,0.649715030576049,0.198978965382393,0.929963308860875,0.880975023482333,28.3048687,28.58745766,28.73440742,28.43710327,28.08192444,27.5172081,27.80986404,27.72377396,NA
"UBA52",30.699775695,30.938167575,0.0773305841217809,0.0919805161332786,2.80553909265728,30.8099646575,30.8279786125,0.195433925767993,0.117969512295052,0.111598518538607,0.0200876035709011,0.791392823429378,0.32501282834765,0.234149181515587,0.936912855323405,0.697329588074877,31.05536652,30.8743763,30.96691704,30.85601044,30.68837547,30.62174034,30.6823597,30.80662727,NA
